time,x1,y1,z1,a1,e1 ,r1,x2,y2,z2,a2,e2,r2,x3,y3,z3,a3,e3,r3,x4,y4,z4,a4,e4,r4,V0,V1,V2,V3,V4,V5
28670.0502,5.581054688,12.68261719,2.544433594,41.96777344,88.04443359,-74.59716797,13.54833984,5.361328125,4.74609375,172.6171875,-23.07128906,11.22802734,9.834960938,5.141601563,6.943359375,170.6396484,-24.19189453,-167.3876953,1.309570313,-4.108886719,-7.457519531,17.66601563,-56.44775391,58.29345703,1.610108275,0.966458767,-1.185957162,1.290066902,-0.206053156,0.726508872
28680.0502,5.581054688,12.68261719,2.544433594,42.01171875,88.04443359,-74.53125,13.53076172,5.361328125,4.658203125,172.5292969,-23.24707031,11.42578125,9.821777344,5.159179688,6.824707031,170.3979492,-24.49951172,-167.0800781,1.327148438,-4.144042969,-7.404785156,17.95166016,-56.33789063,57.96386719,1.606217194,0.969377077,-1.182390336,1.296876293,-0.210592749,0.728454412
28690.0502,5.585449219,12.68261719,2.544433594,42.05566406,88.04443359,-74.48730469,13.50439453,5.365722656,4.521972656,172.331543,-23.53271484,11.73339844,9.812988281,5.163574219,6.745605469,170.2001953,-24.74121094,-166.8603516,1.3359375,-4.170410156,-7.374023438,18.12744141,-56.27197266,57.78808594,1.602326113,0.975213696,-1.185957162,1.308225276,-0.209619979,0.732345491
28700.0502,5.585449219,12.68261719,2.544433594,42.12158203,88.04443359,-74.42138672,13.47802734,5.361328125,4.434082031,172.1557617,-23.73046875,11.953125,9.804199219,5.16796875,6.670898438,169.9584961,-24.9609375,-166.6625977,1.344726563,-4.192382813,-7.343261719,18.30322266,-56.18408203,57.61230469,1.601353343,0.991426528,-1.203467038,1.327680677,-0.195028429,0.744018729
28710.0502,5.585449219,12.68261719,2.544433594,42.14355469,88.04443359,-74.39941406,13.44287109,5.348144531,4.302246094,171.8261719,-24.03808594,12.32666016,9.786621094,5.172363281,6.552246094,169.5410156,-25.35644531,-166.3330078,1.353515625,-4.223144531,-7.299316406,18.52294922,-56.09619141,57.41455078,1.598759289,1.007315102,-1.219355629,1.346487565,-0.176870056,0.756664737
28720.0502,5.585449219,12.68261719,2.544433594,42.1875,88.04443359,-74.35546875,13.41650391,5.339355469,4.209960938,171.6064453,-24.2578125,12.59033203,9.7734375,5.172363281,6.473144531,169.2553711,-25.62011719,-166.0473633,1.362304688,-4.245117188,-7.272949219,18.65478516,-56.03027344,57.3046875,1.600380573,1.018015571,-1.229407595,1.355242495,-0.16292702,0.767040948
28730.0502,5.585449219,12.67822266,2.544433594,42.1875,88.04443359,-74.33349609,13.38574219,5.326171875,4.117675781,171.2768555,-24.52148438,12.89794922,9.755859375,5.172363281,6.358886719,168.75,-26.08154297,-165.6518555,1.37109375,-4.271484375,-7.237792969,18.85253906,-55.94238281,57.12890625,1.608811248,1.036822456,-1.24270213,1.369185533,-0.151578037,0.788766141
28740.0502,5.585449219,12.67822266,2.544433594,42.1875,88.04443359,-74.33349609,13.33740234,5.299804688,3.977050781,170.8374023,-24.91699219,13.359375,9.742675781,5.16796875,6.275390625,168.3984375,-26.43310547,-165.3442383,1.375488281,-4.284667969,-7.211425781,18.96240234,-55.87646484,57.04101563,1.619835977,1.052062518,-1.254375381,1.37826472,-0.144120134,0.805303228
28750.0502,5.585449219,12.67822266,2.544433594,42.20947266,88.04443359,-74.31152344,13.30664063,5.286621094,3.880371094,170.5297852,-25.20263672,13.68896484,9.729492188,5.16796875,6.196289063,168.0688477,-26.78466797,-165.0146484,1.379882813,-4.302246094,-7.180664063,19.11621094,-55.81054688,56.88720703,1.636373072,1.068599606,-1.26637289,1.389289448,-0.143795878,0.823137342
28760.0502,5.585449219,12.67822266,2.544433594,42.23144531,88.04443359,-74.31152344,13.25830078,5.264648438,3.735351563,170.1342773,-25.68603516,14.15039063,9.716308594,5.163574219,6.073242188,167.6293945,-27.37792969,-164.5532227,1.379882813,-4.311035156,-7.158691406,19.18212891,-55.76660156,56.79931641,1.647073545,1.083839668,-1.268642689,1.401286946,-0.151253781,0.840322942
28770.0502,5.585449219,12.67822266,2.544433594,42.23144531,88.04443359,-74.28955078,13.22753906,5.247070313,3.634277344,169.8925781,-26.05957031,14.45800781,9.703125,5.159179688,5.989746094,167.3657227,-27.79541016,-164.2456055,1.384277344,-4.319824219,-7.141113281,19.22607422,-55.72265625,56.75537109,1.652910167,1.098431217,-1.26637289,1.416851267,-0.159684454,0.855563003
28780.0502,5.585449219,12.67822266,2.544433594,42.27539063,88.04443359,-74.22363281,13.19677734,5.23828125,3.537597656,169.7167969,-26.43310547,14.69970703,9.689941406,5.154785156,5.866699219,167.0800781,-28.45458984,-163.828125,1.384277344,-4.32421875,-7.119140625,19.22607422,-55.65673828,56.71142578,1.65453145,1.10783466,-1.264103091,1.429497279,-0.161629994,0.866587728
28790.0502,5.58984375,12.67822266,2.544433594,42.31933594,88.04443359,-74.20166016,13.15283203,5.225097656,3.383789063,169.5410156,-27.04833984,15.00732422,9.685546875,5.150390625,5.787597656,166.9262695,-28.91601563,-163.6083984,1.379882813,-4.328613281,-7.1015625,19.18212891,-55.59082031,56.71142578,1.653882937,1.119507899,-1.267345661,1.446034371,-0.155469117,0.880530763
28800.0502,5.58984375,12.67822266,2.544433594,42.36328125,88.04443359,-74.13574219,13.12207031,5.216308594,3.278320313,169.4750977,-27.48779297,15.16113281,9.676757813,5.145996094,5.704101563,166.8383789,-29.37744141,-163.4106445,1.379882813,-4.328613281,-7.092773438,19.16015625,-55.546875,56.71142578,1.657125504,1.139287555,-1.272533772,1.46484126,-0.147362701,0.902255956
28810.0502,5.58984375,12.67822266,2.544433594,42.38525391,88.04443359,-74.11376953,13.078125,5.211914063,3.124511719,169.4750977,-28.16894531,15.31494141,9.66796875,5.1328125,5.585449219,166.7724609,-30.10253906,-163.1689453,1.375488281,-4.32421875,-7.075195313,19.02832031,-55.48095703,56.77734375,1.666853207,1.16782214,-1.279018912,1.489160514,-0.142174594,0.932411822
28820.0502,5.58984375,12.67822266,2.544433594,42.40722656,88.04443359,-74.09179688,13.05175781,5.207519531,3.0234375,169.519043,-28.63037109,15.38085938,9.663574219,5.124023438,5.501953125,166.7724609,-30.60791016,-163.0371094,1.37109375,-4.319824219,-7.06640625,18.91845703,-55.45898438,56.84326172,1.678526451,1.198626522,-1.284531281,1.515101051,-0.141201825,0.965161741
28830.0502,5.58984375,12.67822266,2.544433594,42.45117188,88.04443359,-74.04785156,13.02099609,5.203125,2.922363281,169.5849609,-29.09179688,15.42480469,9.654785156,5.110839844,5.383300781,166.7944336,-31.35498047,-162.8833008,1.366699219,-4.306640625,-7.057617188,18.72070313,-55.39306641,56.97509766,1.688902668,1.211596789,-1.285179795,1.528719834,-0.148335471,0.982023085
28840.0502,5.58984375,12.67822266,2.544433594,42.45117188,88.04443359,-74.02587891,12.97705078,5.203125,2.772949219,169.7387695,-29.75097656,15.46875,9.650390625,5.102050781,5.304199219,166.8603516,-31.86035156,-162.8173828,1.362304688,-4.297851563,-7.048828125,18.56689453,-55.37109375,57.08496094,1.679823478,1.190520106,-1.272858029,1.521910442,-0.151902294,0.971322617
28850.0502,5.58984375,12.67822266,2.548828125,42.45117188,88.02246094,-74.02587891,12.94628906,5.203125,2.667480469,169.8486328,-30.16845703,15.51269531,9.641601563,5.093261719,5.225097656,166.9262695,-32.38769531,-162.7294922,1.353515625,-4.280273438,-7.044433594,18.30322266,-55.34912109,57.28271484,1.691496722,1.275475352,-1.273506543,1.612378072,-0.16195425,1.055629341
28860.0502,5.58984375,12.67822266,2.548828125,42.47314453,88.02246094,-74.00390625,12.90673828,5.203125,2.518066406,170.0244141,-30.71777344,15.55664063,9.6328125,5.084472656,5.09765625,167.0581055,-33.11279297,-162.5756836,1.349121094,-4.267089844,-7.040039063,18.10546875,-55.32714844,57.41455078,1.697981857,1.331896014,-1.287449594,1.666528951,-0.155144861,1.100701014
28870.0502,5.58984375,12.67822266,2.548828125,42.47314453,88.02246094,-74.00390625,12.88037109,5.203125,2.421386719,170.1123047,-30.95947266,15.62255859,9.619628906,5.075683594,5.018554688,167.1459961,-33.55224609,-162.4658203,1.344726563,-4.249511719,-7.035644531,17.88574219,-55.30517578,57.54638672,1.687281384,1.343244998,-1.280964454,1.679499221,-0.155144861,1.10783466
28880.0502,5.594238281,12.67822266,2.548828125,42.45117188,88.02246094,-74.00390625,12.85400391,5.207519531,2.329101563,170.2441406,-31.13525391,15.68847656,9.610839844,5.0625,4.891113281,167.2338867,-34.14550781,-162.2900391,1.331542969,-4.227539063,-7.03125,17.578125,-55.28320313,57.76611328,1.662637869,1.334165811,-1.275452085,1.67658091,-0.146065674,1.093567368
28890.0502,5.594238281,12.67822266,2.548828125,42.45117188,88.02246094,-74.00390625,12.82763672,5.211914063,2.201660156,170.3759766,-31.22314453,15.86425781,9.602050781,5.0625,4.81640625,167.3217773,-34.40917969,-162.1362305,1.327148438,-4.209960938,-7.03125,17.38037109,-55.26123047,57.91992188,1.634751788,1.307252506,-1.271236745,1.65161314,-0.133743922,1.062114474
28900.0502,5.594238281,12.67822266,2.548828125,42.45117188,88.02246094,-74.00390625,12.81005859,5.216308594,2.126953125,170.4638672,-31.22314453,16.01806641,9.593261719,5.058105469,4.74609375,167.3657227,-34.65087891,-161.9384766,1.318359375,-4.187988281,-7.026855469,17.11669922,-55.21728516,58.07373047,1.621133004,1.263153599,-1.26961546,1.6016776,-0.127258789,1.020609624
28910.0502,5.594238281,12.67822266,2.548828125,42.47314453,88.02246094,-73.98193359,12.79248047,5.216308594,2.0390625,170.5297852,-31.09130859,16.28173828,9.584472656,5.053710938,4.662597656,167.3657227,-34.84863281,-161.6088867,1.313964844,-4.170410156,-7.026855469,16.96289063,-55.1953125,58.16162109,1.617890437,1.236888808,-1.272858029,1.571845979,-0.121422169,0.99791166
28920.0508,5.594238281,12.67822266,2.544433594,42.49511719,88.02246094,-73.95996094,12.79248047,5.207519531,1.999511719,170.5297852,-31.00341797,16.45751953,9.588867188,5.044921875,4.618652344,167.277832,-34.93652344,-161.4331055,1.305175781,-4.157226563,-7.026855469,16.85302734,-55.17333984,58.22753906,1.614972126,1.219378949,-1.28355851,1.552714832,-0.10683062,0.980726059
28930.0508,5.594238281,12.67822266,2.544433594,42.51708984,88.02246094,-73.93798828,12.78808594,5.207519531,1.964355469,170.5078125,-30.98144531,16.67724609,9.588867188,5.040527344,4.579101563,167.277832,-34.98046875,-161.1254883,1.30078125,-4.135253906,-7.022460938,16.69921875,-55.15136719,58.29345703,1.610432532,1.196032469,-1.295880276,1.530341117,-0.088347991,0.958352352
28940.0508,5.594238281,12.67822266,2.544433594,42.51708984,88.02246094,-73.93798828,12.78369141,5.207519531,1.942382813,170.5297852,-31.00341797,16.89697266,9.584472656,5.044921875,4.565917969,167.2998047,-35.00244141,-160.949707,1.296386719,-4.122070313,-7.022460938,16.61132813,-55.12939453,58.31542969,1.606865707,1.17171322,-1.301392645,1.50537335,-0.072459416,0.935654388
28950.0508,5.594238281,12.67822266,2.544433594,42.51708984,88.02246094,-73.91601563,12.78808594,5.203125,1.946777344,170.5737305,-31.02539063,16.96289063,9.588867188,5.044921875,4.5703125,167.3657227,-35.00244141,-160.8618164,1.291992188,-4.104492188,-7.018066406,16.50146484,-55.12939453,58.31542969,1.605244424,1.154203361,-1.304635215,1.486890717,-0.064028743,0.918468787
28960.0508,5.594238281,12.67822266,2.544433594,42.51708984,88.02246094,-73.91601563,12.79248047,5.207519531,1.955566406,170.6616211,-31.20117188,16.98486328,9.593261719,5.040527344,4.579101563,167.4975586,-35.04638672,-160.8398438,1.287597656,-4.091308594,-7.018066406,16.43554688,-55.12939453,58.31542969,1.606865707,1.145124174,-1.310471841,1.474568961,-0.05948915,0.908416832
28970.0509,5.594238281,12.67822266,2.544433594,42.49511719,88.02246094,-73.93798828,12.79248047,5.211914063,1.964355469,170.7495117,-31.33300781,16.91894531,9.59765625,5.040527344,4.592285156,167.6293945,-35.09033203,-160.8837891,1.287597656,-4.078125,-7.018066406,16.34765625,-55.15136719,58.31542969,1.611405302,1.134099448,-1.311120355,1.461922949,-0.064353,0.89609508
28980.051,5.594238281,12.67822266,2.544433594,42.47314453,88.02246094,-73.98193359,12.796875,5.216308594,1.981933594,170.8813477,-31.48681641,16.83105469,9.606445313,5.040527344,4.609863281,167.8271484,-35.13427734,-160.9716797,1.283203125,-4.060546875,-7.018066406,16.19384766,-55.21728516,58.33740234,1.623727059,1.134099448,-1.311444612,1.459328896,-0.073756442,0.89901339
28990.051,5.594238281,12.67822266,2.544433594,42.42919922,88.02246094,-74.00390625,12.80126953,5.216308594,1.990722656,170.9472656,-31.55273438,16.76513672,9.606445313,5.036132813,4.623046875,167.9150391,-35.15625,-161.0595703,1.283203125,-4.047363281,-7.018066406,16.08398438,-55.26123047,58.38134766,1.635724558,1.145772688,-1.310796098,1.469056597,-0.076999009,0.912632168
29000.0511,5.594238281,12.67822266,2.544433594,42.38525391,88.02246094,-74.06982422,12.80566406,5.220703125,2.00390625,171.0791016,-31.66259766,16.63330078,9.610839844,5.031738281,4.640625,168.112793,-35.20019531,-161.1914063,1.283203125,-4.034179688,-7.018066406,15.93017578,-55.30517578,58.44726563,1.648046315,1.17268599,-1.314687182,1.494672878,-0.076350495,0.936951415
29010.0511,5.594238281,12.67822266,2.544433594,42.34130859,88.02246094,-74.09179688,12.81884766,5.229492188,2.0390625,171.4746094,-32.01416016,16.21582031,9.628417969,5.018554688,4.680175781,168.5961914,-35.31005859,-161.5869141,1.283203125,-4.016601563,-7.022460938,15.68847656,-55.37109375,58.55712891,1.655179964,1.186629026,-1.312417383,1.508615917,-0.079268805,0.94894891
29020.0511,5.594238281,12.67822266,2.544433594,42.31933594,88.04443359,-74.13574219,12.82763672,5.233886719,2.065429688,171.8041992,-32.27783203,15.84228516,9.637207031,5.009765625,4.7109375,168.9916992,-35.37597656,-161.9384766,1.283203125,-4.0078125,-7.022460938,15.53466797,-55.41503906,58.64501953,1.650640369,1.189871593,-1.299122846,1.517370848,-0.090293531,0.950894449
29030.0511,5.594238281,12.67822266,2.544433594,42.25341797,88.04443359,-74.1796875,12.84082031,5.233886719,2.087402344,172.1777344,-32.47558594,15.40283203,9.654785156,4.9921875,4.741699219,169.519043,-35.48583984,-162.4438477,1.278808594,-3.990234375,-7.022460938,15.29296875,-55.48095703,58.79882813,1.650316113,1.200896319,-1.284855538,1.528719834,-0.10780339,0.960622148
29040.0511,5.594238281,12.67822266,2.544433594,42.20947266,88.04443359,-74.22363281,12.85400391,5.233886719,2.096191406,172.5073242,-32.65136719,15.00732422,9.663574219,4.983398438,4.750488281,169.7387695,-35.52978516,-162.6635742,1.278808594,-3.981445313,-7.022460938,15.16113281,-55.50292969,58.90869141,1.648694829,1.211596789,-1.269291203,1.541690103,-0.124340479,0.970349847
29050.0511,5.598632813,12.67822266,2.544433594,42.16552734,88.04443359,-74.24560547,12.85839844,5.233886719,2.091796875,172.6831055,-32.6953125,14.80957031,9.66796875,4.974609375,4.750488281,169.9365234,-35.55175781,-162.8173828,1.274414063,-3.97265625,-7.018066406,15.00732422,-55.50292969,58.99658203,1.637345842,1.219054692,-1.250808555,1.556281656,-0.138932028,0.97586221
29060.0512,5.598632813,12.67822266,2.544433594,42.12158203,88.04443359,-74.31152344,12.8671875,5.233886719,2.087402344,172.9248047,-32.71728516,14.54589844,9.676757813,4.970214844,4.74609375,170.1342773,-35.57373047,-162.9931641,1.270019531,-3.963867188,-7.018066406,14.83154297,-55.50292969,59.15039063,1.625024086,1.221648745,-1.237838276,1.565360844,-0.148335471,0.976834979
29070.0512,5.598632813,12.67822266,2.544433594,42.07763672,88.04443359,-74.33349609,12.87158203,5.233886719,2.078613281,173.0566406,-32.71728516,14.43603516,9.681152344,4.965820313,4.737304688,170.222168,-35.59570313,-163.0810547,1.265625,-3.955078125,-7.018066406,14.72167969,-55.48095703,59.23828125,1.606865707,1.216784895,-1.229083338,1.565685101,-0.149632497,0.971322617
29080.0513,5.598632813,12.67822266,2.544433594,42.05566406,88.04443359,-74.35546875,12.87597656,5.233886719,2.065429688,173.1445313,-32.71728516,14.37011719,9.685546875,4.961425781,4.724121094,170.3320313,-35.61767578,-163.125,1.256835938,-3.950683594,-7.013671875,14.58984375,-55.45898438,59.32617188,1.588383073,1.209651249,-1.217410087,1.562118277,-0.150281011,0.962243431
29090.0513,5.598632813,12.67822266,2.544433594,42.05566406,88.04443359,-74.35546875,12.88037109,5.233886719,2.047851563,173.2543945,-32.67333984,14.32617188,9.685546875,4.961425781,4.715332031,170.3540039,-35.61767578,-163.125,1.252441406,-3.946289063,-7.013671875,14.50195313,-55.43701172,59.39208984,1.577358344,1.202517602,-1.208330892,1.556930169,-0.152226551,0.954137016
29100.0513,5.598632813,12.67822266,2.544433594,42.05566406,88.04443359,-74.35546875,12.88037109,5.23828125,2.0390625,173.2983398,-32.65136719,14.34814453,9.685546875,4.961425781,4.706542969,170.3759766,-35.61767578,-163.1030273,1.248046875,-3.941894531,-7.009277344,14.45800781,-55.41503906,59.43603516,1.566982128,1.195383956,-1.19049676,1.547526724,-0.156441887,0.947327626
29110.0513,5.598632813,12.67822266,2.544433594,42.05566406,88.04443359,-74.35546875,12.88037109,5.23828125,2.021484375,173.2983398,-32.60742188,14.43603516,9.689941406,4.961425781,4.693359375,170.3540039,-35.61767578,-163.0151367,1.243652344,-3.933105469,-7.009277344,14.39208984,-55.39306641,59.47998047,1.563739561,1.191817133,-1.175256683,1.539744563,-0.16389979,0.946354857
29120.0513,5.598632813,12.67822266,2.544433594,42.05566406,88.04443359,-74.33349609,12.88476563,5.23828125,2.012695313,173.2763672,-32.60742188,14.52392578,9.689941406,4.961425781,4.688964844,170.3540039,-35.63964844,-162.9492188,1.239257813,-3.933105469,-7.004882813,14.37011719,-55.39306641,59.50195313,1.566333615,1.188250309,-1.160016607,1.530989631,-0.176870056,0.9460306
29130.0513,5.598632813,12.67822266,2.544433594,42.05566406,88.04443359,-74.33349609,12.88476563,5.23828125,2.008300781,173.2543945,-32.58544922,14.61181641,9.689941406,4.965820313,4.680175781,170.3320313,-35.63964844,-162.8393555,1.23046875,-3.924316406,-7.004882813,14.30419922,-55.37109375,59.54589844,1.571197466,1.186953283,-1.14380376,1.52515301,-0.195352686,0.947327626
29140.0513,5.598632813,12.67382813,2.544433594,42.05566406,88.04443359,-74.33349609,12.88476563,5.23828125,2.00390625,173.2324219,-32.58544922,14.72167969,9.689941406,4.965820313,4.67578125,170.3100586,-35.63964844,-162.7734375,1.23046875,-3.924316406,-7.004882813,14.28222656,-55.37109375,59.56787109,1.57573706,1.186304769,-1.126618143,1.522558956,-0.216105112,0.947651883
29150.0513,5.598632813,12.67382813,2.544433594,42.05566406,88.04443359,-74.33349609,12.88476563,5.242675781,2.00390625,173.2104492,-32.58544922,14.78759766,9.689941406,4.970214844,4.67578125,170.3100586,-35.63964844,-162.7075195,1.226074219,-3.915527344,-7.004882813,14.23828125,-55.39306641,59.61181641,1.578655371,1.186629026,-1.113647866,1.523207469,-0.231993689,0.950894449
